x,y,date,year,month,month_name,station
1.3050333,-3.910139,2021-06-10,2021,6,Jun,BJU
2.0512202,-3.6119118,2021-06-11,2021,6,Jun,MER
2.3151271,-3.946711,2021-06-12,2021,6,Jun,MER
1.6285075,-3.6626217,2021-06-13,2021,6,Jun,UAX
3.6175632,-5.823932,2021-06-14,2021,6,Jun,BJU
1.8943175,-5.7150273,2021-06-15,2021,6,Jun,UAX
0.41735315,-6.3153834,2021-06-16,2021,6,Jun,BJU
1.418322,-5.0026283,2021-06-17,2021,6,Jun,MER
2.8546433,-5.0996556,2021-06-18,2021,6,Jun,MER
3.217394,-7.8709373,2021-06-19,2021,6,Jun,UAX
2.5464041,-5.980668,2021-06-20,2021,6,Jun,MER
0.77492225,-2.7259493,2021-06-21,2021,6,Jun,MER
0.39321813,-2.0388777,2021-06-22,2021,6,Jun,UAX
1.3096458,-3.1078658,2021-06-23,2021,6,Jun,UAX
1.385425,-2.7105112,2021-06-24,2021,6,Jun,MER
3.8167858,-4.916528,2021-06-25,2021,6,Jun,UAX
5.259544,-4.903749,2021-07-02,2021,7,Jul,MER
3.7226841,-5.0406957,2021-07-03,2021,7,Jul,UAX
1.9104558,-1.8275031,2021-07-04,2021,7,Jul,UAX
1.2529827,-1.122657,2021-07-05,2021,7,Jul,BJU
1.8041562,-0.53937465,2021-07-06,2021,7,Jul,BJU
0.8354623,-0.37995517,2021-07-07,2021,7,Jul,BJU
1.4935875,-3.2231696,2021-07-08,2021,7,Jul,UAX
2.0186653,-4.8803267,2021-07-09,2021,7,Jul,UAX
0.94904757,-1.9249524,2021-07-10,2021,7,Jul,BJU
0.3504423,-5.311236,2021-07-11,2021,7,Jul,MER
0.584774,-4.30903,2021-07-12,2021,7,Jul,MER
3.485939,-3.3664303,2021-07-13,2021,7,Jul,UAX
1.787212,-3.3555074,2021-07-14,2021,7,Jul,BJU
2.2926779,-3.592137,2021-07-15,2021,7,Jul,UAX
2.2318487,-3.9853044,2021-07-16,2021,7,Jul,UAX
1.5847358,-3.9895105,2021-07-17,2021,7,Jul,MER
1.1177658,-4.514453,2021-07-18,2021,7,Jul,MER
0.5547185,-5.1505013,2021-07-19,2021,7,Jul,MER
0.8722007,-2.0044389,2021-07-20,2021,7,Jul,BJU
1.2123471,-2.7631118,2021-07-21,2021,7,Jul,MER
1.8997778,-2.972717,2021-07-22,2021,7,Jul,UAX
0.7231106,-3.2630072,2021-07-23,2021,7,Jul,BJU
-0.17070878,-4.805216,2021-07-24,2021,7,Jul,MER
-0.13338614,-4.4943995,2021-07-25,2021,7,Jul,MER
1.3820504,-2.560969,2021-07-26,2021,7,Jul,UAX
1.1226312,-1.8305137,2021-07-27,2021,7,Jul,UAX
1.1896032,-2.8497975,2021-07-28,2021,7,Jul,MER
1.1450647,-4.1360893,2021-07-29,2021,7,Jul,MER
2.7353942,-4.3338284,2021-07-30,2021,7,Jul,MER
1.7170721,-2.82597,2021-07-31,2021,7,Jul,UAX
1.0985303,-2.4885526,2021-08-01,2021,8,Ago,UAX
0.7797406,-2.1502724,2021-08-02,2021,8,Ago,UAX
2.2404907,-3.8222003,2021-08-03,2021,8,Ago,UAX
2.4088545,-3.7652192,2021-08-04,2021,8,Ago,UAX
1.1380002,-4.094689,2021-08-05,2021,8,Ago,UAX
1.1533083,-3.2720907,2021-08-06,2021,8,Ago,UAX
0.8034215,-4.0399895,2021-08-07,2021,8,Ago,BJU
1.8989266,-4.1862726,2021-08-08,2021,8,Ago,UAX
2.3814964,-2.3958669,2021-08-09,2021,8,Ago,MER
1.008104,-3.8084307,2021-08-10,2021,8,Ago,BJU
0.8386197,-3.4689336,2021-08-11,2021,8,Ago,MER
2.0151892,-4.1556706,2021-08-14,2021,8,Ago,UAX
1.2269915,-6.021892,2021-08-15,2021,8,Ago,MER
0.9246458,-4.7127995,2021-08-16,2021,8,Ago,MER
1.732051,-2.8696194,2021-08-17,2021,8,Ago,UAX
0.5793205,-2.8241098,2021-08-18,2021,8,Ago,UAX
1.1798702,-4.415734,2021-08-19,2021,8,Ago,BJU
2.6155167,-5.132329,2021-08-20,2021,8,Ago,BJU
3.033821,-5.368165,2021-08-21,2021,8,Ago,UAX
1.6510061,-4.5827136,2021-08-22,2021,8,Ago,MER
1.7477473,-4.4762874,2021-08-23,2021,8,Ago,MER
2.2049072,-4.927651,2021-08-24,2021,8,Ago,MER
1.978871,-5.7080226,2021-08-25,2021,8,Ago,UAX
1.1965562,-4.2551703,2021-08-26,2021,8,Ago,BJU
2.5800529,-4.762247,2021-08-27,2021,8,Ago,UAX
3.3027809,-7.241805,2021-08-28,2021,8,Ago,UAX
3.6287768,-5.582205,2021-08-29,2021,8,Ago,UAX
5.685799,-4.894687,2021-08-30,2021,8,Ago,BJU
2.7216418,-4.9224553,2021-08-31,2021,8,Ago,UAX
4.0370417,-3.7523723,2021-09-02,2021,9,Sep,UAX
5.239617,-4.01703,2021-09-03,2021,9,Sep,BJU
1.2812644,-3.375862,2021-09-04,2021,9,Sep,MER
1.7146121,-4.5948963,2021-09-05,2021,9,Sep,MER
0.9126094,-2.4582853,2021-09-06,2021,9,Sep,UAX
3.4905517,-3.791038,2021-09-07,2021,9,Sep,BJU
1.1980637,-2.7105658,2021-09-08,2021,9,Sep,MER
1.1673218,-4.0240736,2021-09-09,2021,9,Sep,BJU
0.7215692,-5.1328263,2021-09-10,2021,9,Sep,MER
0.6906253,-5.6571565,2021-09-11,2021,9,Sep,BJU
1.4240403,-5.8522177,2021-09-12,2021,9,Sep,MER
3.1322086,-6.651706,2021-09-13,2021,9,Sep,MER
3.0533428,-6.4626665,2021-09-14,2021,9,Sep,UAX
2.1581342,-3.7004538,2021-09-15,2021,9,Sep,UAX
1.6593658,-3.1667764,2021-09-16,2021,9,Sep,UAX
0.59818053,-1.4571451,2021-09-17,2021,9,Sep,UAX
2.1367016,-4.2458787,2021-09-18,2021,9,Sep,BJU
2.4405332,-5.510434,2021-09-19,2021,9,Sep,MER
2.367519,-2.786265,2021-09-20,2021,9,Sep,UAX
0.96261346,-2.6367333,2021-09-21,2021,9,Sep,MER
1.7440904,-5.1148877,2021-09-22,2021,9,Sep,MER
2.2568576,-4.106103,2021-09-23,2021,9,Sep,MER
1.1151747,-2.7442172,2021-09-24,2021,9,Sep,BJU
1.3480027,-3.2512164,2021-09-25,2021,9,Sep,MER
0.28517652,-5.4467006,2021-09-26,2021,9,Sep,MER
1.9486712,-3.6277554,2021-09-27,2021,9,Sep,UAX
2.4114525,-3.163917,2021-09-28,2021,9,Sep,UAX
-0.23179772,-1.9718823,2021-09-29,2021,9,Sep,BJU
3.5949917,-2.8892207,2021-09-30,2021,9,Sep,BJU
5.7117763,-3.8568292,2021-10-01,2021,10,Oct,UAX
0.17978159,-1.6697115,2021-10-02,2021,10,Oct,UAX
1.0164467,-4.2778544,2021-10-03,2021,10,Oct,MER
2.4115589,-5.151946,2021-10-04,2021,10,Oct,MER
3.0256488,-5.5038257,2021-10-05,2021,10,Oct,MER
4.227468,-4.683076,2021-10-06,2021,10,Oct,UAX
1.3881836,-2.360094,2021-10-07,2021,10,Oct,UAX
1.9367245,-2.803631,2021-10-08,2021,10,Oct,MER
0.6227189,-3.354654,2021-10-09,2021,10,Oct,MER
1.5076102,-3.7539947,2021-10-10,2021,10,Oct,UAX
-0.16939902,-1.9783493,2021-10-11,2021,10,Oct,BJU
1.8481259,-2.8032176,2021-10-12,2021,10,Oct,BJU
2.138817,-3.0865445,2021-10-13,2021,10,Oct,UAX
0.81835675,-1.4305677,2021-10-14,2021,10,Oct,BJU
1.8576393,-2.8825448,2021-10-15,2021,10,Oct,MER
1.6210183,-5.976895,2021-10-16,2021,10,Oct,MER
1.752431,-5.3023047,2021-10-17,2021,10,Oct,MER
1.9713154,-3.0627506,2021-10-18,2021,10,Oct,MER
0.9986694,-1.5861324,2021-10-19,2021,10,Oct,BJU
2.5835383,-2.5123842,2021-10-20,2021,10,Oct,UAX
3.224341,-5.288652,2021-10-21,2021,10,Oct,MER
3.9124045,-5.5885377,2021-10-22,2021,10,Oct,MER
1.5066787,-3.2361062,2021-10-23,2021,10,Oct,MER
2.2686589,-4.7260213,2021-10-24,2021,10,Oct,MER
5.3123384,-5.2507296,2021-10-25,2021,10,Oct,BJU
3.4560726,-4.420609,2021-10-26,2021,10,Oct,UAX
2.2371736,-4.31667,2021-10-27,2021,10,Oct,UAX
4.495663,-2.8898327,2021-10-28,2021,10,Oct,UAX
3.2420156,-1.0751334,2021-10-29,2021,10,Oct,UAX
3.3413389,-2.266985,2021-10-30,2021,10,Oct,BJU
0.99917656,-1.348159,2021-10-31,2021,10,Oct,BJU
3.2409575,-2.192559,2021-11-01,2021,11,Nov,UAX
2.2861595,-3.3650897,2021-11-02,2021,11,Nov,UAX
5.313497,-2.9252033,2021-11-03,2021,11,Nov,BJU
3.2292426,-2.5087595,2021-11-04,2021,11,Nov,UAX
2.4184864,-2.9486685,2021-11-05,2021,11,Nov,UAX
2.098276,-3.1062484,2021-11-06,2021,11,Nov,UAX
1.0204611,-3.473464,2021-11-07,2021,11,Nov,MER
1.8231534,-2.501587,2021-11-08,2021,11,Nov,UAX
0.60968226,0.23259597,2021-11-10,2021,11,Nov,BJU
1.0118536,-1.6095188,2021-11-11,2021,11,Nov,MER
1.6904378,-2.6688783,2021-11-12,2021,11,Nov,UAX
1.4387251,-4.4472613,2021-11-13,2021,11,Nov,BJU
1.0825828,-3.9016395,2021-11-14,2021,11,Nov,MER
1.7013992,-3.8248677,2021-11-15,2021,11,Nov,MER
2.6287386,-1.4313921,2021-11-16,2021,11,Nov,BJU
1.8245095,-0.70796555,2021-11-17,2021,11,Nov,BJU
1.4366237,-1.7195616,2021-11-18,2021,11,Nov,BJU
3.296277,-5.057323,2021-11-19,2021,11,Nov,MER
1.9417411,-3.5316195,2021-11-20,2021,11,Nov,MER
1.0629545,-3.3802118,2021-11-21,2021,11,Nov,MER
2.5322323,-4.4998302,2021-11-22,2021,11,Nov,MER
2.117191,-3.6527033,2021-11-23,2021,11,Nov,MER
5.699763,-3.8345437,2021-11-24,2021,11,Nov,BJU
2.8592732,-1.8140641,2021-11-25,2021,11,Nov,UAX
1.726082,-0.7876218,2021-11-27,2021,11,Nov,BJU
-0.16031465,-1.4686487,2021-11-28,2021,11,Nov,MER
1.2375648,-1.9768139,2021-11-29,2021,11,Nov,UAX
4.9990444,-3.4261065,2021-11-30,2021,11,Nov,UAX
4.3347983,-3.7163377,2021-12-02,2021,12,Dic,UAX
8.312159,-3.138734,2021-12-03,2021,12,Dic,BJU
0.4962732,-0.67881054,2021-12-05,2021,12,Dic,BJU
3.6747177,-0.8121069,2021-12-06,2021,12,Dic,MER
3.3590868,-1.4990228,2021-12-07,2021,12,Dic,BJU
4.313509,0.6869393,2021-12-08,2021,12,Dic,BJU
6.4027133,2.7452273,2021-12-09,2021,12,Dic,BJU
3.1929247,1.7060273,2021-12-10,2021,12,Dic,BJU
2.265292,0.5002741,2021-12-11,2021,12,Dic,BJU
0.80225044,-1.9645566,2021-12-12,2021,12,Dic,UAX
3.3681123,-2.3815014,2021-12-13,2021,12,Dic,BJU
4.1063037,-2.4005475,2021-12-14,2021,12,Dic,UAX
4.094482,-1.1169375,2021-12-15,2021,12,Dic,BJU
3.2004573,0.28713125,2021-12-16,2021,12,Dic,BJU
6.279917,-2.0864675,2021-12-17,2021,12,Dic,UAX
3.3399065,-2.4398735,2022-01-15,2022,1,Ene,UAX
3.3274791,-3.1314983,2022-01-16,2022,1,Ene,UAX
1.829306,-2.4125693,2022-01-17,2022,1,Ene,BJU
3.4266703,-1.7060264,2022-01-18,2022,1,Ene,BJU
2.332551,-0.78242,2022-01-19,2022,1,Ene,BJU
1.6479355,-1.4997321,2022-01-20,2022,1,Ene,UAX
1.0642421,-4.4444976,2022-01-21,2022,1,Ene,MER
1.0090048,-3.6431863,2022-01-22,2022,1,Ene,MER
0.86590844,-2.2544153,2022-01-23,2022,1,Ene,MER
2.0075638,-4.040835,2022-01-24,2022,1,Ene,UAX
2.52177,-3.9202924,2022-01-25,2022,1,Ene,UAX
2.1575582,-3.0556219,2022-01-26,2022,1,Ene,UAX
1.4412527,-1.7058567,2022-01-27,2022,1,Ene,MER
2.090142,-2.2184856,2022-01-28,2022,1,Ene,UAX
0.6114083,-2.870623,2022-01-29,2022,1,Ene,UAX
0.96944416,-1.2645692,2022-01-30,2022,1,Ene,BJU
2.48028,-4.3823237,2022-01-31,2022,1,Ene,BJU
2.3582153,-4.481454,2022-02-01,2022,2,Feb,UAX
1.4386504,-3.3227355,2022-02-02,2022,2,Feb,UAX
1.9683187,-4.079303,2022-02-03,2022,2,Feb,UAX
2.1792014,-4.047095,2022-02-04,2022,2,Feb,UAX
2.5152254,-2.4711978,2022-02-05,2022,2,Feb,UAX
0.86896455,-1.4126649,2022-02-06,2022,2,Feb,MER
2.5952194,-2.950177,2022-02-07,2022,2,Feb,BJU
2.9016886,-3.537069,2022-02-08,2022,2,Feb,BJU
2.4999442,-3.7297335,2022-02-09,2022,2,Feb,UAX
2.6619587,-4.0717163,2022-02-10,2022,2,Feb,UAX
2.3936543,-4.462421,2022-02-11,2022,2,Feb,UAX
2.1760876,-3.662382,2022-02-12,2022,2,Feb,MER
0.83100086,-4.1951537,2022-02-13,2022,2,Feb,MER
2.6618059,-2.080518,2022-02-14,2022,2,Feb,UAX
2.3793976,-2.1090388,2022-02-15,2022,2,Feb,UAX
1.5137161,-3.053987,2022-02-16,2022,2,Feb,UAX
1.2831662,-0.96520716,2022-02-17,2022,2,Feb,UAX
1.1128359,0.4153242,2022-02-18,2022,2,Feb,UAX
0.18842383,-0.44297364,2022-02-19,2022,2,Feb,MER
-0.0069125826,-1.8738393,2022-02-20,2022,2,Feb,BJU
0.7073518,-1.2322369,2022-02-21,2022,2,Feb,BJU
0.4746056,-0.055433407,2022-02-22,2022,2,Feb,BJU
0.8695517,-1.215896,2022-02-23,2022,2,Feb,UAX
1.5659639,-1.3741622,2022-02-24,2022,2,Feb,BJU
0.09803944,-0.8176308,2022-02-25,2022,2,Feb,UAX
0.42150235,-2.2338405,2022-02-26,2022,2,Feb,MER
0.90667385,-2.6973395,2022-02-27,2022,2,Feb,MER
2.2415442,-2.999604,2022-02-28,2022,2,Feb,BJU
2.4494903,-1.8227061,2022-03-01,2022,3,Mar,UAX
-0.096289225,-0.6494262,2022-03-02,2022,3,Mar,BJU
0.9072006,-0.7161107,2022-03-03,2022,3,Mar,MER
0.877798,-0.97405607,2022-03-04,2022,3,Mar,UAX
1.5626335,-2.6289616,2022-03-05,2022,3,Mar,MER
0.07709194,-2.2849123,2022-03-06,2022,3,Mar,UAX
0.07768989,-2.716352,2022-03-07,2022,3,Mar,BJU
1.4414752,-4.1274004,2022-03-08,2022,3,Mar,UAX
1.869572,-4.4832106,2022-03-09,2022,3,Mar,UAX
1.7706486,-0.78525215,2022-03-16,2022,3,Mar,BJU
2.1544216,-2.6262097,2022-03-17,2022,3,Mar,BJU
0.972276,-2.4945705,2022-03-18,2022,3,Mar,UAX
1.2322866,-3.0021932,2022-03-19,2022,3,Mar,MER
0.46064603,-4.0994377,2022-03-20,2022,3,Mar,MER
0.45688736,-6.142868,2022-03-21,2022,3,Mar,BJU
0.8032588,-3.080365,2022-03-22,2022,3,Mar,UAX
1.4834564,-2.259231,2022-03-23,2022,3,Mar,MER
-0.036853604,-2.5287013,2022-03-24,2022,3,Mar,UAX
-0.28766984,-1.2314614,2022-03-25,2022,3,Mar,UAX
0.048149712,-1.9045683,2022-03-26,2022,3,Mar,MER
-0.17005469,-1.3114657,2022-03-27,2022,3,Mar,BJU
-1.2261629,-2.0339575,2022-04-02,2022,4,Abr,MER
-1.6573263,-4.058884,2022-04-03,2022,4,Abr,BJU
-0.4554268,-2.7385106,2022-04-04,2022,4,Abr,MER
0.0519299,-3.0481365,2022-04-05,2022,4,Abr,UAX
0.5401286,0.0145281255,2022-04-06,2022,4,Abr,BJU
-1.9326755,-5.6514473,2022-04-07,2022,4,Abr,BJU
3.2122467,-0.27008146,2022-04-08,2022,4,Abr,UAX
0.68169963,0.20745789,2022-04-09,2022,4,Abr,UAX
0.3572873,-1.6898825,2022-04-10,2022,4,Abr,MER
0.6638465,-1.3261676,2022-04-11,2022,4,Abr,MER
0.24295044,-3.8108268,2022-04-12,2022,4,Abr,UAX
-0.14724159,-1.9750745,2022-04-13,2022,4,Abr,UAX
-0.8607626,-3.2240033,2022-04-14,2022,4,Abr,MER
-1.2662289,-6.2835135,2022-04-15,2022,4,Abr,UAX
-0.87942255,-5.5987663,2022-04-16,2022,4,Abr,BJU
-0.31980336,-3.519076,2022-04-17,2022,4,Abr,BJU
-0.1376772,-2.6131387,2022-04-18,2022,4,Abr,UAX
-0.2658322,-5.1403637,2022-04-19,2022,4,Abr,BJU
-0.51484454,-4.472246,2022-04-20,2022,4,Abr,BJU
-1.1396648,-3.9788125,2022-04-21,2022,4,Abr,BJU
0.08547271,-3.7870095,2022-04-22,2022,4,Abr,BJU
0.09461022,-2.7331042,2022-04-23,2022,4,Abr,UAX
-0.13605654,-3.6016011,2022-04-24,2022,4,Abr,UAX
2.852502,-2.1754453,2022-04-25,2022,4,Abr,BJU
-0.33966184,-1.723548,2022-04-28,2022,4,Abr,MER
-1.3000305,-2.331081,2022-04-29,2022,4,Abr,BJU
-0.5903985,-2.8964856,2022-04-30,2022,4,Abr,MER
-0.84639657,-5.955057,2022-05-01,2022,5,May,UAX
-1.6320196,-4.804129,2022-05-02,2022,5,May,UAX
-1.9530421,-3.8481805,2022-05-03,2022,5,May,BJU
-1.6385734,-2.9265041,2022-05-04,2022,5,May,BJU
-1.8352848,-3.2826915,2022-05-05,2022,5,May,BJU
-1.1773576,-2.7966418,2022-05-06,2022,5,May,MER
-1.083963,-4.3568287,2022-05-07,2022,5,May,BJU
-0.91085273,-4.6571245,2022-05-08,2022,5,May,UAX
-1.1754949,-2.094923,2022-05-09,2022,5,May,BJU
0.31099945,-3.3028913,2022-05-10,2022,5,May,UAX
0.3138336,-6.6938663,2022-05-11,2022,5,May,MER
0.0029617613,-5.420287,2022-05-12,2022,5,May,MER
-0.30991292,-4.0434513,2022-05-13,2022,5,May,UAX
-0.02446162,-2.626963,2022-05-14,2022,5,May,MER
-0.35606158,-4.6789975,2022-05-15,2022,5,May,MER
0.10055942,-2.76232,2022-05-16,2022,5,May,UAX
-0.567681,-2.6302156,2022-05-17,2022,5,May,UAX
-0.73523456,-1.4196919,2022-05-18,2022,5,May,BJU
-1.6659467,-5.3149467,2022-05-19,2022,5,May,MER
-2.6055813,-4.7655654,2022-05-20,2022,5,May,BJU
-2.7994418,-4.903558,2022-05-21,2022,5,May,MER
-0.7850554,-3.2669127,2022-05-22,2022,5,May,UAX
-0.2378692,-2.6875274,2022-05-23,2022,5,May,UAX
1.0912985,-0.02445732,2022-05-24,2022,5,May,BJU
-0.4992329,-2.732216,2022-05-25,2022,5,May,MER
0.22546655,-3.3913147,2022-05-26,2022,5,May,BJU
0.43417645,-6.01588,2022-05-27,2022,5,May,MER
0.6994345,-5.834329,2022-05-28,2022,5,May,MER
-0.3067608,-6.660713,2022-05-29,2022,5,May,MER
-0.3333224,-5.9787393,2022-05-30,2022,5,May,MER
-0.07146823,-3.9608312,2022-05-31,2022,5,May,MER
1.0439895,-4.0567827,2022-06-01,2022,6,Jun,BJU
0.7566316,-6.39247,2022-06-02,2022,6,Jun,MER
0.11097217,-5.117042,2022-06-03,2022,6,Jun,BJU
0.048559375,-3.2145658,2022-06-04,2022,6,Jun,BJU
0.19697464,-4.006159,2022-06-05,2022,6,Jun,MER
0.343282,-1.6739798,2022-06-06,2022,6,Jun,UAX
-1.1043093,-1.7867469,2022-06-07,2022,6,Jun,MER
0.7088701,-2.4181721,2022-06-11,2022,6,Jun,MER
0.5717176,-5.4847045,2022-06-12,2022,6,Jun,MER
1.9957739,-2.5885892,2022-06-13,2022,6,Jun,UAX
2.029587,-3.345684,2022-06-14,2022,6,Jun,MER
2.8970087,-4.2066374,2022-06-15,2022,6,Jun,MER
2.2090538,-4.6884336,2022-06-16,2022,6,Jun,UAX
1.3996663,-3.2125258,2022-06-17,2022,6,Jun,BJU
0.7562051,-4.025224,2022-06-18,2022,6,Jun,MER
2.1584861,-5.039859,2022-06-19,2022,6,Jun,MER
1.0499734,-4.3269644,2022-06-20,2022,6,Jun,BJU
2.8471203,-5.236745,2022-06-21,2022,6,Jun,MER
2.5421057,-4.601695,2022-06-22,2022,6,Jun,MER
2.0208738,-4.781819,2022-06-23,2022,6,Jun,MER
1.8495331,-3.8683677,2022-06-24,2022,6,Jun,MER
0.2354902,-2.52138,2022-06-25,2022,6,Jun,MER
-0.2317208,-5.1768155,2022-06-26,2022,6,Jun,MER
1.6874205,-4.522015,2022-06-27,2022,6,Jun,MER
2.9800222,-3.9870026,2022-06-28,2022,6,Jun,UAX
0.77259016,-3.8591027,2022-06-29,2022,6,Jun,MER
-0.6180005,-4.603178,2022-06-30,2022,6,Jun,MER
0.2298141,-1.1275008,2022-07-01,2022,7,Jul,BJU
0.17872244,-3.0341845,2022-07-02,2022,7,Jul,BJU
-0.02985584,-6.9830785,2022-07-03,2022,7,Jul,MER
1.8377815,-5.1412287,2022-07-04,2022,7,Jul,MER
2.6233146,-3.8061345,2022-07-05,2022,7,Jul,MER
0.646671,-2.6835544,2022-07-06,2022,7,Jul,MER
1.7717391,-3.565919,2022-07-07,2022,7,Jul,MER
0.86402726,-2.8869379,2022-07-08,2022,7,Jul,MER
1.6538023,-4.2278476,2022-07-09,2022,7,Jul,MER
0.53351486,-6.012382,2022-07-10,2022,7,Jul,MER
0.7968573,-3.604561,2022-07-11,2022,7,Jul,UAX
0.15918523,-2.7581897,2022-07-12,2022,7,Jul,UAX
0.32248318,-3.8613353,2022-07-13,2022,7,Jul,MER
0.25369978,-2.6154885,2022-07-14,2022,7,Jul,BJU
2.2134604,-3.7548845,2022-07-15,2022,7,Jul,MER
2.005333,-4.692201,2022-07-16,2022,7,Jul,MER
0.9003402,-4.925902,2022-07-17,2022,7,Jul,MER
5.0809374,-2.3758588,2022-07-18,2022,7,Jul,UAX
0.3353494,-1.8973763,2022-07-19,2022,7,Jul,UAX
0.7198123,-1.3969892,2022-07-20,2022,7,Jul,UAX
0.15635383,-3.328476,2022-07-21,2022,7,Jul,BJU
0.5048642,-2.3967576,2022-07-22,2022,7,Jul,BJU
0.7821667,-5.0756955,2022-07-23,2022,7,Jul,BJU
1.0996948,-4.551023,2022-07-24,2022,7,Jul,MER
1.9572378,-4.160399,2022-07-25,2022,7,Jul,MER
2.1518795,-4.993151,2022-09-01,2022,9,Sep,MER
2.0648084,-5.423158,2022-09-02,2022,9,Sep,MER
2.4504943,-6.125251,2022-09-03,2022,9,Sep,UAX
2.159585,-5.504764,2022-09-04,2022,9,Sep,MER
3.175564,-6.3080907,2022-09-05,2022,9,Sep,UAX
4.522354,-3.2870371,2022-09-06,2022,9,Sep,UAX
5.942254,-4.901648,2022-09-07,2022,9,Sep,UAX
3.2501972,-5.164155,2022-09-08,2022,9,Sep,MER
0.58289313,-1.1718079,2022-09-09,2022,9,Sep,UAX
0.6166059,-1.6094803,2022-09-10,2022,9,Sep,BJU
0.3455838,-6.387792,2022-09-11,2022,9,Sep,BJU
0.78527427,-4.2837005,2022-09-12,2022,9,Sep,BJU
1.1708878,-3.629239,2022-09-13,2022,9,Sep,MER
1.5687895,-3.8758934,2022-09-14,2022,9,Sep,BJU
3.1030369,-4.9328523,2022-09-15,2022,9,Sep,MER
2.5212274,-6.3361406,2022-09-16,2022,9,Sep,MER
2.276075,-4.637837,2022-09-17,2022,9,Sep,BJU
2.8732014,-4.8718514,2022-09-18,2022,9,Sep,UAX
4.6224666,-4.6923485,2022-09-19,2022,9,Sep,UAX
2.3961835,-4.4768834,2022-09-20,2022,9,Sep,BJU
1.2205147,-4.2568746,2022-09-21,2022,9,Sep,MER
1.3951119,-5.1161947,2022-09-22,2022,9,Sep,MER
2.1285748,-4.7250133,2022-09-23,2022,9,Sep,BJU
1.531184,-2.8665228,2022-09-24,2022,9,Sep,BJU
1.981747,-4.3234835,2022-09-25,2022,9,Sep,BJU
2.4004686,-5.549216,2022-09-26,2022,9,Sep,MER
2.441348,-4.9198585,2022-09-27,2022,9,Sep,UAX
1.7922584,-2.6846578,2022-10-20,2022,10,Oct,BJU
5.735369,-2.8477135,2022-10-21,2022,10,Oct,MER
1.6478199,-1.1963567,2022-10-22,2022,10,Oct,MER
0.45487565,-2.191978,2022-10-23,2022,10,Oct,UAX
-0.10035261,-1.0053533,2022-10-24,2022,10,Oct,BJU
1.1045338,-0.961992,2022-10-25,2022,10,Oct,MER
2.5887492,-0.38655394,2022-10-26,2022,10,Oct,BJU
2.9532735,-0.5942202,2022-10-27,2022,10,Oct,BJU
2.0241752,-0.6195344,2022-10-28,2022,10,Oct,MER
0.54008496,-2.377737,2022-10-29,2022,10,Oct,BJU
-0.005877369,-3.6443605,2022-10-30,2022,10,Oct,BJU
1.159722,-1.9721551,2022-10-31,2022,10,Oct,BJU
1.4521948,-1.5547336,2022-11-01,2022,11,Nov,BJU
0.9395522,-4.5263414,2022-11-02,2022,11,Nov,BJU
4.507729,-2.1493032,2022-11-03,2022,11,Nov,BJU
3.4062645,-1.7756579,2022-11-04,2022,11,Nov,MER
0.83309233,-0.1929303,2022-11-05,2022,11,Nov,MER
0.06013765,-0.9907749,2022-11-06,2022,11,Nov,UAX
3.310548,-3.1037734,2022-11-07,2022,11,Nov,MER
1.762134,-4.5996337,2022-11-08,2022,11,Nov,MER
2.0908737,-3.1522467,2022-11-09,2022,11,Nov,UAX
3.9409342,-2.5898716,2022-11-10,2022,11,Nov,UAX
3.1246278,-1.9775985,2022-11-17,2022,11,Nov,BJU
2.2931333,-2.5769145,2022-11-18,2022,11,Nov,UAX
2.4290876,-2.1179485,2022-11-19,2022,11,Nov,MER
3.303231,-4.293084,2022-11-20,2022,11,Nov,UAX
2.329695,-4.0644536,2022-11-21,2022,11,Nov,UAX
4.6531982,-3.0485897,2022-11-22,2022,11,Nov,BJU
8.00174,-1.5629653,2022-11-24,2022,11,Nov,BJU
4.0279994,-3.0787005,2022-11-25,2022,11,Nov,BJU
2.9795516,-3.1973007,2022-11-26,2022,11,Nov,BJU
5.1862044,-2.453319,2022-11-27,2022,11,Nov,UAX
5.9833827,-2.4933019,2022-11-28,2022,11,Nov,MER
8.428383,-0.71352774,2022-11-29,2022,11,Nov,BJU
4.974255,-3.6103435,2022-11-30,2022,11,Nov,UAX
2.581559,-3.850942,2022-12-01,2022,12,Dic,UAX
3.0352182,-2.6104782,2022-12-02,2022,12,Dic,BJU
4.071112,-4.2553887,2022-12-03,2022,12,Dic,UAX
2.329043,-3.2148254,2022-12-04,2022,12,Dic,UAX
6.355184,-2.2126095,2022-12-07,2022,12,Dic,BJU
5.054978,-2.1402905,2022-12-08,2022,12,Dic,BJU
5.6433034,-2.4308097,2022-12-09,2022,12,Dic,UAX
3.4920633,-1.907423,2022-12-10,2022,12,Dic,BJU
2.1525333,-2.1366053,2022-12-11,2022,12,Dic,MER
3.9176857,-1.3922312,2022-12-12,2022,12,Dic,MER
3.7439191,-1.703816,2022-12-13,2022,12,Dic,BJU
3.0106351,-1.7748207,2022-12-14,2022,12,Dic,MER
4.976422,-1.6708033,2022-12-15,2022,12,Dic,MER
6.7033186,-0.8317886,2022-12-16,2022,12,Dic,BJU
2.1888068,-0.34565872,2022-12-17,2022,12,Dic,MER
4.1098256,-0.99493295,2022-12-18,2022,12,Dic,BJU
4.383267,-0.71312684,2022-12-19,2022,12,Dic,BJU
6.3204327,-1.114751,2022-12-20,2022,12,Dic,BJU
